TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
NUTR3;3,07;;7,23;0,95;0,37;17,76;7,05;2,88;2,95;3,73;0,78;0,25;0,21;1,15;-1,26;1,81;13,17;5,07;17,65;0,38;0,62;1,76;25,86;-30,42;9.195,29;3,22;0,42;2,81;40.660.308,00
ODER3;0,00;;0,00;0,00;0,00;28,70;8,15;5,61;0,00;;4,60;0,50;0,00;0,00;0,00;3,33;7,50;3,63;3,82;0,48;0,52;0,65;11,90;14,83;;48,79;3,66;0,00;
ODER4;97,78;0,36;26,72;2,00;0,97;28,70;8,15;5,61;18,39;;4,60;0,50;1,50;1,95;-3,35;3,33;7,50;3,63;3,82;0,48;0,52;0,65;11,90;14,83;0,00;48,79;3,66;-0,61;
ODPV3;11,31;8,07;10,98;4,52;2,76;36,46;31,61;24,29;8,44;7,76;-0,68;-0,36;2,67;-55,21;-3,82;0,85;41,21;25,15;23,16;0,61;0,39;1,04;4,75;14,57;15.426.575,00;2,50;1,03;1,30;6.173.283.984,66
OFSA3;22,26;3,27;9,72;1,89;0,95;50,58;81,96;11,92;1,41;1,65;0,24;0,31;1,16;2,54;-2,44;2,56;19,44;9,75;82,39;0,50;0,50;0,82;10,59;21,70;117.912,52;11,78;2,29;-0,02;1.200.904.873,56
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;0,57;;0,01;-0,01;0,01;-103,32;-68,99;847,38;-0,16;-8,78;-8,61;;0,11;-0,08;-0,01;0,70;-95,87;71,54;34,71;-0,75;1,74;0,08;-30,86;;1.380.118,81;-44,41;42,57;0,00;200.771.793,94
OIBR4;8,56;;0,20;-0,19;0,14;-103,32;-68,99;847,38;-2,47;-8,78;-8,61;;1,70;-1,23;-0,20;0,70;-95,87;71,54;34,71;-0,75;1,74;0,08;-30,86;;198.400,52;-44,41;42,57;0,00;200.771.793,94
OMGE3;27,57;;8,07;1.090,26;374,87;32,09;37,96;18,16;3,86;3,87;0,00;1,20;1,47;2.884,43;-519,39;1,88;13.508,17;4.644,53;10.038,93;0,34;0,66;255,70;30,00;90,67;;0,03;3,42;0,03;5.521.562.588,85
ONCO3;5,41;;-4,40;1,18;0,33;31,79;-3,68;-12,81;-15,29;-31,86;-16,56;1,27;0,56;1,88;-0,53;1,81;-26,78;-7,41;-4,41;0,28;0,70;0,58;;;9.026.222,10;4,60;-1,23;0,01;3.526.001.653,33
OPCT3;6,42;;-55,62;1,36;0,44;25,47;14,40;-1,37;5,27;10,23;4,96;1,28;0,76;3,35;-0,65;1,67;-2,44;-0,79;7,19;0,32;0,68;0,58;31,17;;1.663.008,81;4,73;-0,12;0,45;1.283.740.336,68
ORVR3;49,00;;162,24;6,10;1,39;44,69;28,02;3,10;17,98;23,78;5,80;1,97;5,04;11,09;-1,88;1,93;3,76;0,86;8,22;0,23;0,74;0,28;21,01;58,46;18.829.666,29;8,03;0,30;-2,20;4.710.216.679,00
OSXB3;2,53;;-0,01;0,00;0,01;99,31;-1.412,27;-2.292,64;-0,01;-7,08;-7,07;;0,12;-0,01;-0,01;0,01;-18,41;-114,07;75,68;-6,19;7,21;0,05;39,92;;4.327,17;-2.739,94;-504,56;0,00;7.964.536,14
PARD3;20,25;;36,76;5,30;2,10;26,45;13,31;6,98;19,27;19,93;0,66;0,18;2,57;-54,06;-3,28;0,90;14,42;5,70;13,10;0,40;0,60;0,82;13,44;2,56;;3,82;0,55;-1,04;5.403.493.010,25
PATI3;40,44;14,36;11,14;1,23;0,60;12,30;6,16;3,99;7,21;7,52;0,36;0,06;0,44;1,49;-2,28;2,20;11,05;5,39;7,79;0,49;0,51;1,35;14,96;37,28;7.236,00;32,85;3,63;0,04;960.330.161,70
PATI4;33,13;20,96;9,12;1,01;0,49;12,30;6,16;3,99;5,91;7,52;0,36;0,06;0,36;1,22;-1,87;2,20;11,05;5,39;7,79;0,49;0,51;1,35;14,96;37,28;6.122,89;32,85;3,63;0,03;960.330.161,70
PCAR3;3,60;;-0,92;0,64;0,09;27,63;-1,47;-10,10;-6,35;-14,93;-8,58;0,86;0,09;-13,27;-0,13;0,98;-69,32;-9,89;-9,16;0,14;0,86;0,98;-19,80;;30.934.739,19;5,64;-3,91;0,03;1.765.411.329,60
PCAR4;72,11;;-18,46;12,79;1,83;27,63;-1,47;-10,10;-127,20;-14,93;-8,58;0,86;1,86;-265,88;-2,58;0,98;-69,32;-9,89;-9,16;0,14;0,86;0,98;-19,80;;;5,64;-3,91;0,65;1.765.411.329,60
PDGR3;0,22;;-0,01;0,00;0,01;9,10;-82,43;-337,39;-0,06;-1,67;-1,61;;0,05;-0,01;-0,03;0,32;-13,80;-87,60;8,87;-6,35;7,49;0,26;-16,76;;420.156,71;-113,29;-15,63;0,00;6.532.026,60
PDTC3;1,02;;5,60;0,66;0,12;70,64;101,94;101,73;5,59;19,25;13,65;1,61;5,70;0,30;-0,36;2,40;11,74;2,10;3,13;0,18;0,82;0,02;;21,61;29.592,48;1,55;0,18;0,00;81.059.018,52
PEAB3;40,30;2,02;21,24;0,85;0,59;58,45;30,99;36,86;25,26;24,23;-1,72;-0,06;7,83;3,43;-0,74;5,51;3,99;2,77;2,71;0,69;0,31;0,08;-26,42;-4,69;0,00;47,53;1,90;0,25;782.794.190,23
PEAB4;42,51;2,08;22,41;0,89;0,62;58,45;30,99;36,86;26,65;24,23;-1,72;-0,06;8,26;3,62;-0,79;5,51;3,99;2,77;2,71;0,69;0,31;0,08;-26,42;-4,69;6.848,00;47,53;1,90;0,27;782.794.190,23
PETR3;33,37;16,80;8,94;1,09;0,37;49,67;27,45;9,70;3,16;5,45;2,40;0,82;0,87;-8,78;-0,42;0,72;12,16;4,19;11,00;0,34;0,65;0,43;10,18;3,69;259.653.095,24;30,71;3,73;-0,16;416.153.968.704,33
PETR4;30,81;18,24;8,25;1,00;0,35;49,67;27,45;9,70;2,92;5,45;2,40;0,82;0,80;-8,11;-0,39;0,72;12,16;4,19;11,00;0,34;0,65;0,43;10,18;3,69;712.077.582,57;30,71;3,73;-0,15;416.153.968.704,33
PETZ3;3,96;7,28;-45,00;1,10;0,47;46,91;1,66;-1,20;32,70;34,39;1,68;0,06;0,54;3,30;-0,73;1,68;-2,45;-1,05;0,05;0,43;0,57;0,88;27,50;;22.312.775,71;3,58;-0,09;0,09;1.832.450.103,00
PFRM3;8,02;7,28;7,97;0,76;0,17;14,98;2,87;1,17;3,27;5,51;2,24;0,52;0,09;1,08;-0,62;1,28;9,47;2,15;11,91;0,23;0,72;1,83;16,16;59,73;1.238.406,19;10,62;1,01;0,13;992.978.439,46
PGMN3;3,38;7,48;19,46;0,77;0,24;31,71;4,79;0,82;3,35;5,40;2,06;0,48;0,16;1,65;-0,49;1,41;3,97;1,25;12,47;0,31;0,69;1,51;14,51;;2.101.573,33;4,37;0,17;0,27;2.104.633.847,68
PINE3;5,78;9,04;12,05;1,17;0,05;19,73;0,85;3,44;48,55;48,39;;;0,41;-0,76;-0,05;0,16;9,69;0,40;;0,04;0,96;0,12;25,71;;22.013,00;4,95;0,48;-0,26;1.306.126.886,44
PINE4;5,74;9,10;11,97;1,16;0,05;19,73;0,85;3,44;48,22;48,39;;;0,41;-0,75;-0,05;0,16;9,69;0,40;;0,04;0,96;0,12;25,71;;965.855,00;4,95;0,48;-0,26;1.306.126.886,44
PLAS3;5,10;;-0,46;-0,11;0,10;13,08;-0,38;-12,02;-14,48;-80,88;-66,40;;0,06;-0,20;-0,15;0,39;-23,89;-21,69;10,97;-0,91;1,91;1,81;22,66;;1.401,91;-46,45;-11,10;0,00;63.369.631,80
PLPL3;13,75;7,32;7,59;3,50;1,12;32,98;18,04;13,69;5,76;6,04;0,27;0,17;1,04;1,94;-7,39;3,12;46,07;14,76;29,06;0,32;0,65;1,08;29,22;29,29;8.041.940,52;3,93;1,81;0,20;2.803.638.750,00
PMAM3;1,64;;-0,07;-0,02;0,08;-31,37;-80,91;-376,62;-0,31;-12,66;-12,35;;0,25;-0,02;-0,11;0,06;-30,37;-122,93;36,94;-4,05;5,05;0,33;-38,50;;270.901,24;-79,81;-24,24;0,00;131.740.252,08
PNVL3;9,09;4,00;14,03;1,10;0,43;31,73;3,99;1,96;6,89;12,03;5,13;0,82;0,27;1,61;-0,99;1,90;7,82;3,07;6,97;0,39;0,61;1,57;12,65;4,88;2.604.892,24;8,28;0,65;-1,40;1.366.931.302,29
PNVL4;18,62;;28,74;2,25;0,88;31,73;3,99;1,96;14,12;12,03;5,13;0,82;0,56;3,30;-2,02;1,90;7,82;3,07;6,97;0,39;0,61;1,57;12,65;4,88;;8,28;0,65;-2,88;1.366.931.302,29
POMO3;6,44;8,93;6,46;1,85;0,81;24,73;16,33;13,14;5,20;7,05;0,95;0,34;0,85;3,39;-1,96;1,70;28,59;12,61;13,02;0,44;0,55;0,96;14,78;41,24;779.017,90;3,49;1,00;0,23;8.581.385.972,62
POMO4;8,18;7,03;8,21;2,35;1,03;24,73;16,33;13,14;6,61;7,05;0,95;0,34;1,08;4,30;-2,48;1,70;28,59;12,61;13,02;0,44;0,55;0,96;14,78;41,24;48.017.304,14;3,49;1,00;0,30;8.581.385.972,62
PORT3;17,53;6,34;13,52;2,81;1,19;47,83;33,12;18,73;7,65;9,76;2,11;0,78;2,53;57,42;-1,46;1,12;20,81;8,78;13,49;0,42;0,58;0,47;12,80;37,65;17.254.848,81;6,23;1,30;0,38;7.730.342.587,00
POSI3;4,38;6,25;212,41;0,39;0,15;25,14;7,07;0,09;2,58;5,79;3,21;0,48;0,18;0,44;-0,43;2,03;0,18;0,07;7,78;0,38;0,62;0,81;14,00;-29,22;2.408.299,19;11,34;0,02;-2,14;621.084.000,00
POWE3;10,90;;23,92;0,99;0,38;6,82;3,52;2,59;17,55;10,60;-6,96;-0,39;0,62;6,57;-0,74;1,13;4,13;1,58;3,81;0,38;0,62;0,61;;;;11,02;0,46;-1,77;977.237.930,40
PPAR3;14,60;16,25;1,02;0,04;0,03;;;;0,97;-0,91;-1,87;-0,09;;0,53;-0,03;18,61;4,30;3,05;3,55;0,71;0,29;0,00;;35,92;;332,08;14,26;0,03;2.160.800,00
PPAR4;0,00;;0,00;0,00;0,00;;;;0,00;-0,91;-1,87;-0,09;;0,00;0,00;18,61;4,30;3,05;3,55;0,71;0,29;0,00;;35,92;;332,08;14,26;0,00;2.160.800,00
PPLA11;1,05;;0,49;295,54;8,37;;;;0,49;0,49;0,00;0,00;;-2.955,40;-268,67;1,00;59.960,00;1.698,58;59.960,00;0,03;0,97;0,00;;;157,70;0,00;2,13;0,00;2.955.399,30
PRIO3;43,47;;3,44;1,46;0,71;43,99;40,30;72,61;6,20;9,04;2,85;0,67;2,50;6,84;-0,84;3,19;42,58;20,68;0,78;0,49;0,51;0,28;54,25;77,89;303.277.746,52;29,68;12,64;0,03;38.964.168.140,31
PRNR3;15,25;0,34;68,63;2,07;0,50;22,09;7,78;0,83;7,31;10,50;3,20;0,91;0,57;1,83;-1,15;1,96;3,02;0,73;9,03;0,24;0,75;0,89;25,85;;3.600.112,29;7,36;0,22;2,58;712.491.544,25
PSSA3;52,00;4,52;11,90;2,43;0,68;100,00;8,76;7,79;10,58;7,46;-3,13;-0,72;0,93;10,76;-1,52;1,13;20,39;5,71;13,61;0,28;0,72;0,73;14,28;15,43;90.294.241,05;21,43;4,37;1,22;33.622.475.120,00
PTBL3;4,01;;-4,96;1,79;0,16;36,12;4,76;-4,61;4,80;13,37;8,57;3,19;0,23;-2,84;-0,25;0,87;-36,12;-3,16;4,40;0,09;0,91;0,69;16,66;;820.066,29;2,24;-0,81;-0,03;565.357.412,86
PTCA11;0,00;;0,00;0,00;0,00;48,98;12,20;9,03;0,00;1,23;1,23;0,49;0,00;0,00;0,00;1,94;29,27;10,95;14,21;0,37;0,63;1,21;19,72;30,95;;31,49;9,22;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;48,98;12,20;9,03;0,00;1,23;1,23;0,49;0,00;0,00;0,00;1,94;29,27;10,95;14,21;0,37;0,63;1,21;19,72;30,95;;31,49;9,22;0,00;0,00
PTNT3;8,97;3,02;11,18;0,98;0,41;14,84;6,42;4,69;8,16;8,20;2,68;0,32;0,52;1,19;-0,92;2,56;8,77;3,63;5,51;0,41;0,50;0,77;6,38;9,66;4.043,62;9,15;0,80;-0,68;291.648.393,96
PTNT4;4,62;5,86;5,76;0,50;0,21;14,84;6,42;4,69;4,20;8,20;2,68;0,32;0,27;0,61;-0,47;2,56;8,77;3,63;5,51;0,41;0,50;0,77;6,38;9,66;38.666,00;9,15;0,80;-0,35;291.648.393,96
QUAL3;1,68;0,33;126,66;0,37;0,11;84,39;11,21;0,24;2,75;7,77;5,02;0,67;0,31;3,46;-0,18;1,08;0,29;0,09;4,74;0,29;0,70;0,35;-4,63;-60,52;2.241.981,05;4,57;0,01;-1,21;477.144.066,00
QUSW3;0,00;;0,00;0,00;0,00;94,75;47,06;36,45;0,00;1,44;1,44;0,42;0,00;0,00;0,00;1,14;22,61;8,75;15,96;0,39;0,61;0,24;-12,03;62,00;;126,07;28,50;0,00;0,00
QVQP3B;0,28;;-65.369,23;210.815,76;210.815,76;;;;-60.666,41;-60.666,15;0,25;-0,88;;210.815,76;;;-322,50;-322,50;-347,50;1,00;0,00;0,00;;;0,00;0,00;0,00;-2.719,36;8.432.630.320,52
RADL3;13,57;3,00;19,82;3,59;1,03;29,58;5,79;2,95;10,12;11,29;1,17;0,42;0,59;6,94;-2,45;1,34;18,13;5,20;20,13;0,29;0,71;1,76;17,22;8,78;125.098.762,05;3,78;0,68;1,66;23.313.357.704,00
RAIL3;16,58;4,89;-21,53;2,11;0,60;46,27;15,38;-10,38;14,53;20,73;6,20;0,90;2,24;6,04;-0,76;1,90;-9,78;-2,78;3,43;0,28;0,71;0,27;14,48;;130.697.567,62;7,87;-0,77;0,09;30.753.727.174,42
RAIZ4;1,51;0,66;-3,67;0,86;0,11;4,64;1,69;-1,67;3,62;14,44;10,82;2,57;0,06;1,03;-0,20;1,33;-23,42;-3,02;3,86;0,13;0,87;1,81;20,39;;18.128.958,43;1,76;-0,41;0,00;15.632.289.320,84
RANI3;7,10;9,33;5,28;1,21;0,46;38,59;20,41;19,35;5,01;8,24;3,23;0,78;1,02;1,82;-0,72;3,51;22,84;8,76;9,35;0,38;0,62;0,45;12,61;;3.711.423,52;5,89;1,35;-0,97;1.702.792.424,90
RANI4;5,50;;4,09;0,93;0,36;38,59;20,41;19,35;3,88;8,24;3,23;0,78;0,79;1,41;-0,56;3,51;22,84;8,76;9,35;0,38;0,62;0,45;12,61;;;5,89;1,35;-0,75;1.702.792.424,90
RAPT3;7,75;5,30;8,00;0,82;0,14;26,63;9,86;2,54;2,06;7,60;5,51;2,20;0,20;0,50;-0,31;2,06;10,27;1,76;7,61;0,17;0,76;0,69;18,53;5,20;67.657,43;9,43;0,97;-1,22;2.588.490.181,77
RAPT4;7,92;5,18;8,18;0,84;0,14;26,63;9,86;2,54;2,11;7,60;5,51;2,20;0,21;0,51;-0,32;2,06;10,27;1,76;7,61;0,17;0,76;0,69;18,53;5,20;15.263.530,76;9,43;0,97;-1,25;2.588.490.181,77
RCSL3;2,02;;-3,38;-3,32;1,38;5,25;-141,33;-174,33;-4,17;-2,85;0,00;;5,90;-8,89;-2,06;0,68;-98,08;-40,75;79,52;-0,42;1,42;0,23;1,25;;342.979,10;-0,61;-0,60;-0,02;43.968.952,60
RCSL4;1,06;;-1,77;-1,74;0,72;5,25;-141,33;-174,33;-2,19;-2,85;0,00;;3,09;-4,67;-1,08;0,68;-98,08;-40,75;79,52;-0,42;1,42;0,23;1,25;;3.060.792,38;-0,61;-0,60;-0,01;43.968.952,60
RDNI3;2,28;;-0,72;0,45;0,07;15,60;-15,36;-28,54;-1,34;-8,52;-7,18;2,43;0,21;0,35;-0,15;1,79;-62,76;-10,38;-11,14;0,17;0,82;0,36;11,10;;6.838,71;5,04;-3,16;0,02;99.795.162,24
RDOR3;32,87;2,26;18,43;3,01;0,72;19,38;15,50;7,95;9,45;9,18;-0,27;-0,09;1,47;2,19;-1,46;2,87;16,33;3,91;10,81;0,24;0,74;0,49;30,58;28,46;129.208.615,48;10,92;1,78;0,31;75.249.047.433,30
REAG3;4,00;;42,38;1,92;1,80;83,42;-44,59;21,86;-20,77;-9,97;10,80;-1,00;9,26;1,97;-73,79;16,47;4,53;4,25;-10,90;0,94;0,06;0,19;35,82;;44.648,19;2,08;0,09;0,12;563.967.224,00
RECV3;13,74;15,96;7,27;0,90;0,54;36,76;29,83;16,42;4,00;4,83;0,83;0,19;1,19;4,30;-0,69;2,47;12,43;7,44;15,94;0,60;0,40;0,45;57,21;54,19;28.185.796,71;15,21;1,89;-0,70;4.032.307.011,24
REDE3;6,55;2,72;10,41;3,32;0,46;25,13;17,87;7,35;4,28;8,34;4,06;3,15;0,76;6,28;-0,62;1,38;31,93;4,41;13,70;0,14;0,79;0,60;9,82;13,28;6.546,10;1,97;0,63;-0,36;13.822.618.099,70
RENT3;35,65;4,96;20,07;1,46;0,48;23,50;15,54;4,97;6,41;12,17;5,75;1,31;1,00;7,32;-0,61;1,43;7,28;2,38;7,72;0,33;0,67;0,48;29,60;18,19;278.917.822,38;24,42;1,78;-4,33;38.595.428.668,00
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;4,10;;-4,51;0,67;0,16;-2,79;13,16;-37,47;12,85;39,15;26,30;1,37;1,69;-3,41;-0,18;0,72;-14,86;-3,57;1,99;0,24;0,76;0,10;21,43;;17.686,29;6,11;-0,91;-0,01;508.651.343,67
RNEW3;1,41;;-4,66;0,69;0,17;-2,79;13,16;-37,47;13,26;39,15;26,30;1,37;1,75;-3,52;-0,19;0,72;-14,86;-3,57;1,99;0,24;0,76;0,10;21,43;;84.434,57;2,04;-0,30;-0,01;508.651.343,67
RNEW4;1,33;;-4,39;0,65;0,16;-2,79;13,16;-37,47;12,51;39,15;26,30;1,37;1,65;-3,32;-0,18;0,72;-14,86;-3,57;1,99;0,24;0,76;0,10;21,43;;151.649,52;2,04;-0,30;-0,01;508.651.343,67
ROMI3;8,40;9,76;8,56;0,64;0,31;27,85;6,73;7,00;8,91;14,92;6,01;0,43;0,60;0,97;-0,77;2,17;7,48;3,64;4,39;0,49;0,51;0,52;9,77;-6,76;695.114,19;13,11;0,98;-0,23;782.634.274,80
RPAD3;4,30;1,87;-3,05;0,38;0,38;;;;-2,68;-1,70;0,91;-0,13;;2,97;-0,44;31,58;-12,57;-12,43;-14,94;0,99;0,01;0,00;;;753,00;11,22;-1,41;0,00;354.079.391,08
RPAD5;7,15;7,53;-5,07;0,64;0,63;;;;-4,45;-1,70;0,91;-0,13;;4,95;-0,73;31,58;-12,57;-12,43;-14,94;0,99;0,01;0,00;;;715,00;11,22;-1,41;0,01;354.079.391,08
RPAD6;4,04;;-2,87;0,36;0,36;;;;-2,52;-1,70;0,91;-0,13;;2,79;-0,41;31,58;-12,57;-12,43;-14,94;0,99;0,01;0,00;;;2.523,67;11,22;-1,41;0,00;354.079.391,08
RPMG3;2,90;;-0,15;-0,03;0,02;-13,74;-20,96;-17,66;-0,12;-0,10;0,03;;0,03;-0,08;-0,42;0,78;-19,39;-14,77;23,01;-0,76;1,76;0,84;42,58;;5.358,33;-102,21;-19,82;0,00;196.305.724,10
RSID3;2,06;;0,15;-0,04;0,08;28,74;-311,91;327,60;-0,16;-1,50;-1,34;;0,50;-0,14;-0,17;0,45;-28,42;54,91;101,17;-1,93;2,93;0,17;-41,82;;11.389,43;-47,95;13,63;0,00;41.760.740,24
RSUL3;0,00;;0,00;0,00;0,00;41,05;21,75;15,11;0,00;1,53;-0,46;-0,16;0,00;0,00;0,00;2,65;23,36;14,07;13,76;0,60;0,40;0,93;17,77;27,64;;41,32;9,66;0,00;167.928.642,50
RSUL4;67,30;;6,97;1,63;0,98;41,05;21,75;15,11;4,84;1,53;-0,46;-0,16;1,05;2,79;-2,26;2,65;23,36;14,07;13,76;0,60;0,40;0,93;17,77;27,64;60.079,79;41,32;9,66;1,04;167.928.642,50
SANB11;26,29;6,63;7,32;0,82;0,08;40,55;13,53;9,40;5,08;5,08;;;0,69;-0,13;-0,08;0,04;11,14;1,08;;0,10;0,90;0,11;13,50;-4,13;72.625.135,86;32,24;3,59;0,18;98.568.190.665,40
SANB3;12,50;6,64;6,96;0,78;0,07;40,55;13,53;9,40;4,83;5,08;;;0,65;-0,13;-0,08;0,04;11,14;1,08;;0,10;0,90;0,11;13,50;-4,13;826.973,48;16,12;1,80;0,17;98.568.190.665,40
SANB4;13,79;6,62;7,68;0,86;0,08;40,55;13,53;9,40;5,33;5,08;;;0,72;-0,14;-0,08;0,04;11,14;1,08;;0,10;0,90;0,11;13,50;-4,13;803.011,71;16,12;1,80;0,18;98.568.190.665,40
SAPR11;35,89;6,15;4,57;0,90;0,44;56,21;38,82;34,13;4,02;5,78;1,76;0,40;1,56;10,03;-0,50;1,47;19,72;9,54;13,92;0,48;0,52;0,28;7,71;17,06;43.044.122,52;39,82;7,85;0,09;10.847.433.215,38
SAPR3;7,83;5,22;4,98;0,98;0,48;56,21;38,82;34,13;4,38;5,78;1,76;0,40;1,70;10,94;-0,55;1,47;19,72;9,54;13,92;0,48;0,52;0,28;7,71;17,06;1.436.134,48;7,97;1,57;0,10;10.847.433.215,38
SAPR4;6,98;6,44;4,44;0,88;0,42;56,21;38,82;34,13;3,91;5,78;1,76;0,40;1,52;9,75;-0,49;1,47;19,72;9,54;13,92;0,48;0,52;0,28;7,71;17,06;7.828.939,62;7,97;1,57;0,09;10.847.433.215,38
SBFG3;12,04;4,55;5,19;1,01;0,35;49,30;8,35;7,85;4,88;7,92;3,04;0,63;0,41;2,07;-0,71;1,49;19,46;6,70;10,87;0,34;0,66;0,85;22,95;12,77;12.476.276,71;11,91;2,32;0,03;2.937.916.279,20
SBSP3;111,90;3,33;7,47;1,99;0,89;53,87;43,91;26,93;4,58;5,75;1,17;0,51;2,01;70,20;-1,06;1,09;26,66;11,95;11,85;0,45;0,55;0,44;14,98;24,91;212.058.282,00;56,18;14,98;0,04;76.484.754.341,10
SCAR3;16,81;10,38;-33,69;0,63;0,35;40,60;20,99;-6,27;10,07;20,32;10,25;0,64;2,11;1,87;-0,47;3,95;-1,88;-1,05;2,73;0,56;0,44;0,17;6,45;;367.721,67;26,57;-0,50;0,31;970.564.332,39
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00
SEER3;8,40;1,83;18,02;0,86;0,32;57,02;14,47;2,90;3,61;5,57;1,96;0,47;0,52;5,49;-0,44;1,26;4,79;1,76;12,98;0,37;0,63;0,61;9,20;-15,14;4.838.790,33;9,73;0,47;-0,04;1.081.261.104,00
SEQL3;0,96;;-0,04;-0,05;0,04;-3,27;-140,15;-142,29;-0,04;-0,96;-0,91;;0,06;-0,08;-0,05;0,24;-118,36;-88,81;-1.325,94;-0,75;1,75;0,62;7,84;;745.281,14;-18,38;-21,75;0,00;48.299.112,96
SGPS3;1,64;;-0,02;-0,02;0,01;-2,19;-81,65;-176,79;-0,04;-2,32;-2,29;;0,03;-0,01;-0,01;0,22;-127,05;-40,96;-137,25;-0,32;1,32;0,23;-12,92;;0,00;-76,40;-97,07;0,00;16.400.000,00
SHOW3;6,66;;-0,58;0,35;0,11;16,82;-21,12;-50,66;-1,38;-0,49;0,89;-0,23;0,29;0,72;-0,26;1,37;-60,68;-19,53;-20,19;0,32;0,67;0,39;-15,90;;118.776,33;19,07;-11,57;0,00;44.896.804,92
SHUL3;27,31;0,84;36,63;6,65;3,49;26,23;14,79;13,43;33,27;17,62;-0,16;-0,03;4,92;7,99;-9,79;3,10;18,15;9,52;10,83;0,52;0,48;0,71;12,91;22,36;0,00;4,11;0,75;24,44;5.213.917.666,44
SHUL4;5,10;7,54;6,84;1,24;0,65;26,23;14,79;13,43;6,21;17,62;-0,16;-0,03;0,92;1,49;-1,83;3,10;18,15;9,52;10,83;0,52;0,48;0,71;12,91;22,36;1.527.236,05;4,11;0,75;4,56;5.213.917.666,44
SIMH3;4,24;1,66;-15,68;1,31;0,04;25,58;16,30;-0,56;0,54;7,11;6,58;16,11;0,09;0,42;-0,07;1,45;-8,36;-0,28;10,39;0,03;0,93;0,51;33,49;;19.856.884,43;3,23;-0,27;0,29;3.701.691.859,92
SLCE3;18,20;3,00;9,74;1,64;0,46;31,67;21,76;9,58;4,29;6,98;2,69;1,03;0,93;3,44;-0,83;1,44;16,86;4,74;13,72;0,28;0,71;0,49;20,74;21,60;32.591.653,19;11,08;1,87;0,23;8.068.600.831,20
SLED3;3,21;;0,45;-0,08;0,48;47,85;73,94;92,71;0,56;0,95;0,65;;0,42;-0,20;-0,72;0,12;-18,07;107,04;-15,91;-5,92;6,92;1,15;-45,03;;;-39,57;7,15;-0,02;16.497.692,59
SLED4;1,60;;0,22;-0,04;0,24;47,85;73,94;92,71;0,28;0,95;0,65;;0,21;-0,10;-0,36;0,12;-18,07;107,04;-15,91;-5,92;6,92;1,15;-45,03;;;-39,57;7,15;-0,01;16.497.692,59
SMFT3;21,90;2,63;28,21;2,37;0,72;41,79;22,78;7,73;9,57;11,76;2,19;0,54;2,18;9,04;-0,93;1,53;8,39;2,54;11,66;0,30;0,70;0,33;22,98;;72.464.036,81;9,25;0,78;-0,51;13.079.776.160,70
SMLS3;22,40;;10,78;4,09;1,02;85,18;41,42;39,07;10,17;9,93;-0,24;-0,10;4,21;18,78;-2,54;1,10;37,96;9,43;20,63;0,25;0,75;0,24;;;;5,47;2,08;-0,33;2.781.160.547,20
SMTO3;17,82;5,06;10,64;0,88;0,27;24,93;21,19;7,77;3,90;9,07;5,16;1,17;0,83;1,59;-0,38;2,43;8,31;2,56;7,91;0,31;0,69;0,33;14,16;-2,72;25.931.031,95;20,15;1,67;-0,17;5.923.998.667,62
SNSY3;11,60;;-2,15;-0,04;0,15;24,78;29,50;-4,31;0,31;0,91;0,74;;0,09;-1,35;-0,38;0,84;-2,05;-7,18;-15,63;-3,50;4,53;1,67;15,69;;3.026,67;-262,50;-5,38;0,03;48.941.230,40
SNSY5;3,58;;-0,66;-0,01;0,05;24,78;29,50;-4,31;0,10;0,91;0,74;;0,03;-0,42;-0,12;0,84;-2,05;-7,18;-15,63;-3,50;4,53;1,67;15,69;;21.128,10;-262,50;-5,38;0,01;48.941.230,40
SNSY6;11,51;;-2,14;-0,04;0,15;24,78;29,50;-4,31;0,31;0,91;0,74;;0,09;-1,34;-0,38;0,84;-2,05;-7,18;-15,63;-3,50;4,53;1,67;15,69;;0,00;-262,50;-5,38;0,03;48.941.230,40
